strategy,trial,accuracy,down_sample,qb_link
GABRIEL,53,0.7341703056768559,True,False
GABRIEL,54,0.7276200873362445,True,False
GABRIEL,55,0.740174672489083,True,False
GABRIEL,56,0.7418122270742358,True,False
GABRIEL,57,0.726528384279476,True,False
GABRIEL,58,0.7515125324114088,False,False
GABRIEL,59,0.72990492653414,False,True
GABRIEL,60,0.7005185825410545,False,True
GABRIEL,61,0.7407087294727744,False,True
GABRIEL,62,0.7536732929991357,False,True
GABRIEL,63,0.7346585998271391,False,True
GABRIEL,64,0.7337942955920485,False,True
GABRIEL,65,0.7420051858254105,False,False
GABRIEL,66,0.7545375972342264,False,True
GABRIEL,67,0.7320656871218669,False,True
GABRIEL,68,0.7337942955920485,False,True
GABRIEL,69,0.7502160760587727,False,True
GABRIEL,70,0.7359550561797753,False,True
GABRIEL,71,0.726447709593777,False,True
GABRIEL,72,0.7588591184096802,False,True
GABRIEL,73,0.7428694900605013,False,True
GABRIEL,74,0.7584269662921348,False,True
GABRIEL,75,0.7385479688850476,False,True
GABRIEL,76,0.72990492653414,False,True
GABRIEL,77,0.7294727744165946,False,True
GABRIEL,78,0.7484874675885912,False,True
GABRIEL,79,0.7463267070008643,False,True
GABRIEL,80,0.7450302506482281,False,True
GABRIEL,81,0.7381158167675022,False,True
GABRIEL,82,0.7165082108902333,False,True
GABRIEL,83,0.7286084701815039,False,False
GABRIEL,84,0.7186689714779603,False,False
GABRIEL,85,0.7350907519446845,False,True
GABRIEL,86,0.7368193604148661,False,True
GABRIEL,87,0.7420051858254105,False,False
GABRIEL,88,0.7381158167675022,False,True
GABRIEL,89,0.7303370786516854,False,True
GABRIEL,90,0.7489196197061365,False,True
GABRIEL,91,0.7579948141745895,False,False
GABRIEL,92,0.7415730337078652,False,False
GABRIEL,93,0.7355229040622299,False,False
GABRIEL,94,0.709161624891962,False,False
GABRIEL,95,0.740276577355229,False,True
GABRIEL,96,0.7420051858254105,False,False
GABRIEL,97,0.722990492653414,False,False
GABRIEL,98,0.7208297320656871,False,False
GABRIEL,99,0.7396288209606987,True,False
RNG,0,0.7418122270742358,True,False
RNG,1,0.7368995633187773,True,True
RNG,2,0.740174672489083,True,False
RNG,3,0.7450873362445415,True,False
RNG,4,0.7411408815903198,False,True
RNG,5,0.7308951965065502,True,False
RNG,6,0.7065687121866897,False,False
RNG,7,0.7320656871218669,False,True
RNG,8,0.7543668122270742,True,True
RNG,9,0.7381158167675022,False,False
RNG,10,0.7516375545851528,True,True
RNG,11,0.7502160760587727,False,False
RNG,12,0.7329299913569577,False,True
RNG,13,0.7316335350043215,False,False
RNG,14,0.732532751091703,True,True
RNG,15,0.7281659388646288,True,True
RNG,16,0.7259825327510917,True,True
RNG,17,0.7237991266375546,True,True
RNG,18,0.740174672489083,True,True
RNG,19,0.7259825327510917,True,True
RNG,20,0.7516375545851528,True,True
RNG,21,0.7390829694323144,True,True
RNG,22,0.7358078602620087,True,True
RNG,23,0.7336244541484717,True,True
RNG,24,0.7276200873362445,True,True
RNG,25,0.7292576419213974,True,True
RNG,26,0.7292576419213974,True,True
RNG,27,0.7281659388646288,True,True
RNG,28,0.7232532751091703,True,True
RNG,29,0.7270742358078602,True,True
RNG,30,0.7270742358078602,True,True
RNG,31,0.7352620087336245,True,True
RNG,32,0.7527292576419214,True,True
RNG,33,0.7478165938864629,True,True
RNG,34,0.7429039301310044,True,True
RNG,35,0.7126188418323249,False,False
RNG,36,0.7510803802938635,False,False
RNG,37,0.7494541484716157,True,True
RNG,38,0.7445414847161572,True,True
RNG,39,0.7172489082969432,True,True
RNG,40,0.7429039301310044,True,True
RNG,41,0.7510917030567685,True,True
RNG,42,0.7352620087336245,True,True
RNG,43,0.7314410480349345,True,True
RNG,44,0.7581877729257642,True,True
RNG,45,0.7398444252376837,False,False
RNG,46,0.7188864628820961,True,True
RNG,47,0.7581877729257642,True,True
RNG,48,0.7412663755458515,True,True
RNG,49,0.7472707423580786,True,False
RNG,50,0.7347161572052402,True,False
RNG,51,0.7358078602620087,True,True
RNG,52,0.7319868995633187,True,True
RNG,53,0.7543668122270742,True,False
RNG,54,0.7412663755458515,True,True
RNG,55,0.722707423580786,True,True
RNG,56,0.7429039301310044,True,True
RNG,57,0.722707423580786,True,True
RNG,58,0.7336244541484717,True,False
RNG,59,0.7450873362445415,True,False
RNG,60,0.7355229040622299,False,False
RNG,61,0.7411408815903198,False,False
RNG,62,0.7528089887640449,False,False
RNG,63,0.7376836646499568,False,False
RNG,64,0.7463267070008643,False,False
RNG,65,0.7510917030567685,True,True
RNG,66,0.7396288209606987,True,True
RNG,67,0.7620087336244541,True,True
RNG,68,0.7433016421780466,False,False
RNG,69,0.7238547968885047,False,False
RNG,70,0.7342264477095938,False,False
RNG,71,0.7057044079515989,False,False
RNG,72,0.7657735522904062,False,False
RNG,73,0.7359550561797753,False,False
RNG,74,0.7415730337078652,False,False
RNG,75,0.7347161572052402,True,True
RNG,76,0.7314410480349345,True,True
RNG,77,0.7234226447709594,False,False
RNG,78,0.733362143474503,False,False
RNG,79,0.7480553154710458,False,False
RNG,80,0.7463267070008643,False,False
RNG,81,0.7260155574762316,False,False
RNG,82,0.7450873362445415,True,False
RNG,83,0.7199781659388647,True,False
RNG,84,0.7478165938864629,True,True
RNG,85,0.7412663755458515,True,True
RNG,86,0.7467248908296943,True,True
RNG,87,0.743995633187773,True,True
RNG,88,0.7450873362445415,True,True
RNG,89,0.7330786026200873,True,True
RNG,90,0.7374454148471615,True,True
RNG,91,0.7407205240174672,True,True
RNG,92,0.74235807860262,True,True
RNG,93,0.7314410480349345,True,True
RNG,94,0.736353711790393,True,True
RNG,95,0.7194323144104804,True,True
RNG,96,0.7478165938864629,True,True
RNG,97,0.7139737991266376,True,True
RNG,98,0.7292576419213974,True,True
RNG,99,0.7319868995633187,True,True
MST,0,0.7095937770095073,False,True
MST,1,0.7394122731201382,False,True
MST,2,0.7352620087336245,True,True
MST,3,0.7350907519446845,False,False
MST,4,0.7330786026200873,True,False
MST,5,0.7298034934497817,True,True
MST,6,0.7194323144104804,True,True
MST,7,0.7254366812227074,True,False
MST,8,0.7298034934497817,True,False
MST,9,0.740276577355229,False,True
MST,10,0.7445414847161572,True,False
MST,11,0.7418122270742358,True,False
MST,12,0.7161572052401747,True,True
MST,13,0.743733794295592,False,False
MST,14,0.7467588591184097,False,True
MST,15,0.7450302506482281,False,False
MST,16,0.7458945548833189,False,False
MST,17,0.7532751091703057,True,False
MST,18,0.7411408815903198,False,False
MST,19,0.740276577355229,False,False
MST,20,0.7476231633535004,False,True
MST,21,0.7247191011235955,False,True
MST,22,0.7528089887640449,False,True
MST,23,0.7476231633535004,False,True
MST,24,0.7541054451166811,False,True
MST,25,0.749351771823682,False,True
MST,26,0.719533275713051,False,True
MST,27,0.7450302506482281,False,True
MST,28,0.7463267070008643,False,True
MST,29,0.7312013828867762,False,True
MST,30,0.7390829694323144,True,True
MST,31,0.730349344978166,True,True
MST,32,0.7199781659388647,True,True
MST,33,0.7270742358078602,True,True
MST,34,0.7549126637554585,True,True
MST,35,0.7355229040622299,False,True
MST,36,0.7418122270742358,True,True
MST,37,0.7341703056768559,True,True
MST,38,0.7489082969432315,True,True
MST,39,0.7161572052401747,True,True
MST,40,0.7472707423580786,True,True
MST,41,0.7472707423580786,True,True
MST,42,0.7456331877729258,True,False
MST,43,0.732532751091703,True,False
MST,44,0.7521834061135371,True,False
MST,45,0.7191011235955056,False,True
MST,46,0.7536732929991357,False,False
MST,47,0.7376836646499568,False,True
MST,48,0.7276200873362445,True,False
MST,49,0.7390829694323144,True,False
MST,50,0.7483624454148472,True,False
MST,51,0.6812227074235808,True,False
MST,52,0.7308951965065502,True,False
MST,53,0.7478165938864629,True,False
MST,54,0.7286084701815039,False,False
MST,55,0.7376836646499568,False,False
MST,56,0.7242869490060502,False,False
