strategy,trial,accuracy,down_sample,qb_link
RNG,46,0.6664847161572053,True,False
RNG,47,0.6888646288209607,True,False
RNG,48,0.6741266375545851,True,False
RNG,49,0.6626637554585153,True,True
RNG,50,0.662117903930131,True,True
RNG,51,0.6844978165938864,True,True
RNG,52,0.6648471615720524,True,True
RNG,53,0.665514261019879,False,True
RNG,54,0.665514261019879,False,True
RNG,55,0.6892826274848747,False,True
RNG,56,0.6836646499567848,False,True
RNG,57,0.6927398444252377,False,True
RNG,58,0.6944684528954191,False,True
RNG,59,0.6888504753673294,False,False
RNG,60,0.6810717372515125,False,False
RNG,61,0.6855895196506551,True,False
RNG,62,0.6686681222707423,True,False
RNG,63,0.6776145203111495,False,True
RNG,64,0.6797752808988764,False,True
RNG,65,0.6732929991356957,False,True
RNG,66,0.6910112359550562,False,True
RNG,67,0.6780466724286949,False,True
RNG,68,0.6611927398444253,False,True
RNG,69,0.682800345721694,False,True
RNG,70,0.6702679343128781,False,True
RNG,71,0.6560069144338807,False,True
RNG,72,0.672428694900605,False,True
RNG,73,0.7036026200873362,True,False
RNG,74,0.6550218340611353,True,False
RNG,75,0.6512008733624454,True,False
RNG,76,0.6730349344978166,True,False
RNG,77,0.6812227074235808,True,False
RNG,78,0.6588427947598253,True,False
RNG,79,0.6905021834061136,True,False
RNG,80,0.6713973799126638,True,False
RNG,81,0.6752183406113537,True,True
RNG,82,0.7074330164217805,False,True
RNG,83,0.644650655021834,True,False
RNG,84,0.6784934497816594,True,False
RNG,85,0.6797752808988764,False,True
RNG,86,0.675885911840968,False,True
RNG,87,0.6888504753673294,False,True
RNG,88,0.6802074330164217,False,True
RNG,89,0.6767502160760588,False,True
RNG,90,0.6789109766637856,False,True
RNG,91,0.6810717372515125,False,True
RNG,92,0.6771823681936041,False,True
RNG,93,0.6719432314410481,True,False
RNG,94,0.6566593886462883,True,False
RNG,95,0.6735807860262009,True,False
RNG,96,0.6894104803493449,True,False
RNG,97,0.665938864628821,True,False
RNG,98,0.6664847161572053,True,False
RNG,99,0.6719965427830596,False,True
MST,0,0.7079694323144105,True,False
MST,1,0.652292576419214,True,False
MST,2,0.662117903930131,True,False
MST,3,0.6817685589519651,True,True
MST,4,0.6910480349344978,True,False
MST,5,0.7117545375972342,False,True
MST,6,0.6715643906655142,False,True
MST,7,0.6915938864628821,True,True
MST,8,0.6861353711790393,True,True
MST,9,0.6966292134831461,False,True
MST,10,0.6961970613656007,False,False
MST,11,0.6879861711322386,False,False
MST,12,0.6560069144338807,False,True
MST,13,0.6871218668971478,False,False
MST,14,0.6568712186689715,False,True
MST,15,0.6741573033707865,False,True
MST,16,0.6566593886462883,True,True
MST,17,0.6905021834061136,True,False
MST,18,0.6849611063094209,False,False
MST,19,0.7057044079515989,False,False
MST,20,0.6834061135371179,True,False
MST,21,0.6905790838375108,False,False
MST,22,0.6899563318777293,True,False
MST,23,0.6858254105445116,False,False
MST,24,0.6832324978392394,False,False
MST,25,0.6603284356093345,False,False
MST,26,0.6629213483146067,False,False
MST,27,0.6763180639585133,False,False
MST,28,0.6741573033707865,False,True
MST,29,0.6529818496110631,False,True
MST,30,0.7063318777292577,True,True
MST,31,0.6713973799126638,True,True
MST,32,0.6954148471615721,True,False
MST,33,0.6703056768558951,True,True
MST,34,0.6632096069868996,True,True
MST,35,0.6828602620087336,True,True
MST,36,0.6806768558951966,True,True
MST,37,0.6632096069868996,True,True
MST,38,0.6905021834061136,True,True
MST,39,0.6539301310043668,True,True
MST,40,0.6648471615720524,True,False
MST,41,0.6844978165938864,True,False
MST,42,0.6915938864628821,True,False
MST,43,0.6594641313742438,False,True
MST,44,0.6879861711322386,False,True
MST,45,0.6983578219533275,False,True
MST,46,0.6771823681936041,False,True
MST,47,0.6797752808988764,False,True
MST,48,0.6503889369057908,False,True
MST,49,0.6741573033707865,False,True
MST,50,0.6611927398444253,False,True
MST,51,0.6707000864304236,False,True
MST,52,0.6560069144338807,False,True
MST,53,0.682800345721694,False,True
MST,54,0.6719965427830596,False,True
MST,55,0.6694036300777874,False,True
MST,56,0.6789109766637856,False,False
MST,57,0.6702679343128781,False,False
MST,58,0.6866897147796024,False,False
MST,59,0.6840968020743302,False,False
MST,60,0.6875540190146932,False,False
MST,61,0.6970524017467249,True,True
MST,62,0.6784934497816594,True,True
MST,63,0.6914433880726015,False,False
MST,64,0.6921397379912664,True,True
MST,65,0.6763100436681223,True,True
MST,66,0.6670305676855895,True,True
MST,67,0.6877729257641921,True,True
MST,68,0.6828602620087336,True,True
MST,69,0.6763100436681223,True,True
MST,70,0.6577510917030568,True,True
MST,71,0.6719432314410481,True,True
MST,72,0.6806768558951966,True,True
MST,73,0.7143474503025065,False,False
MST,74,0.68971477960242,False,False
MST,75,0.6810717372515125,False,False
MST,76,0.7044079515989629,False,False
MST,77,0.6784788245462403,False,False
MST,78,0.6789109766637856,False,False
MST,79,0.7078651685393258,False,False
MST,80,0.6797752808988764,False,False
MST,81,0.668971477960242,False,False
MST,82,0.6702679343128781,False,False
MST,83,0.6849611063094209,False,False
MST,84,0.6702679343128781,False,False
MST,85,0.665514261019879,False,False
MST,86,0.6810717372515125,False,False
MST,87,0.6802074330164217,False,False
MST,88,0.6767502160760588,False,False
MST,89,0.68971477960242,False,False
MST,90,0.6790393013100436,True,False
MST,91,0.6681222707423581,True,False
MST,92,0.6894104803493449,True,False
MST,93,0.6784788245462403,False,True
MST,94,0.6611927398444253,False,True
MST,95,0.6806395851339672,False,True
MST,96,0.6845289541918755,False,True
MST,97,0.665514261019879,False,True
MST,98,0.668971477960242,False,True
MST,99,0.6840968020743302,False,False
